experiment,run_a,run_b,summary_similarity,profile_rec_similarity,meal_suggestion_similarity,change_set_jaccard,same_primary_rec_area,same_profile_focus
real_llama4maverick_50,run_023,run_046,0.037,0.25,0.383,0.5,False,False
real_llama4maverick_50,run_023,run_047,0.55,0.314,0.407,0.0,False,True
real_llama4maverick_50,run_023,run_048,0.587,0.425,0.587,0.0,False,True
real_llama4maverick_50,run_023,run_049,0.523,0.317,0.528,0.5,False,True
real_llama4maverick_50,run_023,run_050,0.097,0.571,0.428,1.0,False,True
real_llama4maverick_50,run_024,run_025,0.38,0.452,0.524,0.0,False,False
real_llama4maverick_50,run_024,run_026,0.312,0.427,0.699,0.0,False,True
real_llama4maverick_50,run_024,run_027,0.076,0.465,0.435,0.25,False,True
real_llama4maverick_50,run_024,run_028,0.092,0.974,0.339,1.0,True,True
real_llama4maverick_50,run_024,run_029,0.271,0.818,0.607,1.0,True,True
real_llama4maverick_50,run_024,run_030,0.12,1.0,0.452,1.0,True,True
real_llama4maverick_50,run_024,run_031,0.199,1.0,0.6,0.5,True,True
real_llama4maverick_50,run_024,run_032,0.166,0.387,0.491,0.0,True,True
real_llama4maverick_50,run_024,run_033,0.33,0.357,0.283,0.0,False,True
real_llama4maverick_50,run_024,run_034,0.733,0.974,0.47,0.5,True,True
real_llama4maverick_50,run_024,run_035,0.279,1.0,0.542,1.0,True,True
real_llama4maverick_50,run_024,run_036,0.486,0.462,0.547,0.0,False,True
real_llama4maverick_50,run_024,run_037,0.311,0.321,0.732,0.0,False,True
real_llama4maverick_50,run_024,run_038,0.33,1.0,0.607,1.0,True,True
real_llama4maverick_50,run_024,run_039,0.268,1.0,0.607,0.5,True,True
real_llama4maverick_50,run_024,run_040,0.5,0.476,0.173,0.0,False,False
real_llama4maverick_50,run_024,run_041,0.338,0.321,0.475,0.0,False,True
real_llama4maverick_50,run_024,run_042,0.396,0.321,0.53,0.0,False,True
real_llama4maverick_50,run_024,run_043,0.45,0.506,0.607,0.5,True,True
real_llama4maverick_50,run_024,run_044,0.394,1.0,0.343,1.0,True,True
real_llama4maverick_50,run_024,run_045,0.325,0.465,0.585,0.0,False,True
real_llama4maverick_50,run_024,run_046,0.267,0.438,0.52,0.0,False,False
real_llama4maverick_50,run_024,run_047,0.466,1.0,0.343,1.0,True,True
real_llama4maverick_50,run_024,run_048,0.418,0.562,0.481,0.333,True,True
real_llama4maverick_50,run_024,run_049,0.447,0.935,0.595,0.0,True,True
real_llama4maverick_50,run_024,run_050,0.097,0.373,0.676,0.0,False,True
real_llama4maverick_50,run_025,run_026,0.108,0.274,0.561,1.0,False,False
real_llama4maverick_50,run_025,run_027,0.183,0.193,0.519,0.25,False,False
real_llama4maverick_50,run_025,run_028,0.04,0.419,0.646,0.0,False,False
real_llama4maverick_50,run_025,run_029,0.364,0.361,0.583,0.0,False,False
real_llama4maverick_50,run_025,run_030,0.097,0.419,0.545,0.0,False,False
real_llama4maverick_50,run_025,run_031,0.443,0.419,0.568,0.5,False,False
real_llama4maverick_50,run_025,run_032,0.457,0.26,0.551,0.0,False,False
real_llama4maverick_50,run_025,run_033,0.487,0.265,0.337,1.0,False,False
real_llama4maverick_50,run_025,run_034,0.108,0.419,0.687,0.5,False,False
real_llama4maverick_50,run_025,run_035,0.506,0.419,0.425,0.0,False,False
real_llama4maverick_50,run_025,run_036,0.671,0.323,0.594,1.0,True,False
real_llama4maverick_50,run_025,run_037,0.338,0.277,0.583,1.0,False,False
real_llama4maverick_50,run_025,run_038,0.345,0.419,0.583,0.0,False,False
real_llama4maverick_50,run_025,run_039,0.374,0.419,0.767,0.0,False,False
real_llama4maverick_50,run_025,run_040,0.339,0.468,0.431,0.5,False,False
real_llama4maverick_50,run_025,run_041,0.378,0.277,0.504,1.0,False,False
real_llama4maverick_50,run_025,run_042,0.391,0.277,0.495,1.0,True,False
real_llama4maverick_50,run_025,run_043,0.305,0.254,0.583,0.0,False,False
real_llama4maverick_50,run_025,run_044,0.356,0.419,0.382,0.0,False,False
real_llama4maverick_50,run_025,run_045,0.124,0.286,0.542,1.0,False,False
real_llama4maverick_50,run_025,run_046,0.11,0.5,0.432,0.5,False,False
real_llama4maverick_50,run_025,run_047,0.388,0.419,0.337,0.0,False,False
real_llama4maverick_50,run_025,run_048,0.254,0.219,0.496,0.0,False,False
real_llama4maverick_50,run_025,run_049,0.41,0.393,0.484,0.5,False,False
real_llama4maverick_50,run_025,run_050,0.04,0.093,0.465,1.0,True,False
real_llama4maverick_50,run_026,run_027,0.104,0.509,0.381,0.25,False,True
real_llama4maverick_50,run_026,run_028,0.043,0.427,0.489,0.0,False,True
real_llama4maverick_50,run_026,run_029,0.392,0.384,0.4,0.0,False,True
real_llama4maverick_50,run_026,run_030,0.175,0.427,0.493,0.0,False,True
real_llama4maverick_50,run_026,run_031,0.125,0.427,0.708,0.5,False,True
real_llama4maverick_50,run_026,run_032,0.108,0.635,0.453,0.0,False,True
real_llama4maverick_50,run_026,run_033,0.296,0.505,0.23,1.0,False,True
real_llama4maverick_50,run_026,run_034,0.285,0.427,0.449,0.5,False,True
real_llama4maverick_50,run_026,run_035,0.196,0.427,0.319,0.0,False,True
real_llama4maverick_50,run_026,run_036,0.437,0.607,0.514,1.0,False,True
real_llama4maverick_50,run_026,run_037,0.464,0.522,0.548,1.0,True,True
real_llama4maverick_50,run_026,run_038,0.305,0.427,0.4,0.0,False,True
real_llama4maverick_50,run_026,run_039,0.437,0.427,0.5,0.0,False,True
real_llama4maverick_50,run_026,run_040,0.258,0.324,0.173,0.5,False,False
real_llama4maverick_50,run_026,run_041,0.531,0.522,0.321,1.0,False,True
real_llama4maverick_50,run_026,run_042,0.335,0.522,0.729,1.0,False,True
real_llama4maverick_50,run_026,run_043,0.578,0.571,0.4,0.0,False,True
real_llama4maverick_50,run_026,run_044,0.1,0.427,0.281,0.0,False,True
real_llama4maverick_50,run_026,run_045,0.423,0.557,0.507,1.0,True,True
real_llama4maverick_50,run_026,run_046,0.279,0.32,0.373,0.5,False,False
real_llama4maverick_50,run_026,run_047,0.304,0.427,0.295,0.0,False,True
real_llama4maverick_50,run_026,run_048,0.145,0.46,0.434,0.0,False,True
real_llama4maverick_50,run_026,run_049,0.491,0.432,0.478,0.5,False,True
real_llama4maverick_50,run_026,run_050,0.043,0.442,0.571,1.0,False,True
real_llama4maverick_50,run_027,run_028,0.041,0.465,0.471,0.25,False,True
real_llama4maverick_50,run_027,run_029,0.401,0.422,0.574,0.25,False,True
real_llama4maverick_50,run_027,run_030,0.228,0.465,0.561,0.25,False,True
real_llama4maverick_50,run_027,run_031,0.226,0.465,0.368,0.5,False,True
real_llama4maverick_50,run_027,run_032,0.221,0.561,0.565,0.0,False,True
real_llama4maverick_50,run_027,run_033,0.42,0.419,0.634,0.25,False,True
real_llama4maverick_50,run_027,run_034,0.078,0.465,0.446,0.5,False,True
real_llama4maverick_50,run_027,run_035,0.32,0.465,0.333,0.25,False,True
real_llama4maverick_50,run_027,run_036,0.361,0.485,0.369,0.25,False,True
real_llama4maverick_50,run_027,run_037,0.407,0.451,0.574,0.25,False,True
real_llama4maverick_50,run_027,run_038,0.413,0.465,0.574,0.25,False,True
real_llama4maverick_50,run_027,run_039,0.427,0.465,0.69,0.2,False,True
real_llama4maverick_50,run_027,run_040,0.437,0.405,0.305,0.2,False,False
real_llama4maverick_50,run_027,run_041,0.425,0.451,0.479,0.25,False,True
real_llama4maverick_50,run_027,run_042,0.421,0.451,0.397,0.25,False,True
real_llama4maverick_50,run_027,run_043,0.272,0.685,0.574,0.2,False,True
real_llama4maverick_50,run_027,run_044,0.544,0.465,0.481,0.25,False,True
real_llama4maverick_50,run_027,run_045,0.103,0.486,0.531,0.25,False,True
real_llama4maverick_50,run_027,run_046,0.06,0.4,0.265,0.2,False,False
real_llama4maverick_50,run_027,run_047,0.527,0.465,0.358,0.25,False,True
real_llama4maverick_50,run_027,run_048,0.45,0.545,0.51,0.167,False,True
real_llama4maverick_50,run_027,run_049,0.433,0.469,0.207,0.5,False,True
real_llama4maverick_50,run_027,run_050,0.026,0.439,0.272,0.25,False,True
real_llama4maverick_50,run_028,run_029,0.415,0.795,0.516,1.0,True,True
real_llama4maverick_50,run_028,run_030,0.251,0.974,0.583,1.0,True,True
real_llama4maverick_50,run_028,run_031,0.391,0.974,0.451,0.5,True,True
real_llama4maverick_50,run_028,run_032,0.185,0.387,0.524,0.0,True,True
real_llama4maverick_50,run_028,run_033,0.219,0.357,0.252,0.0,False,True
real_llama4maverick_50,run_028,run_034,0.133,1.0,0.441,0.5,True,True
real_llama4maverick_50,run_028,run_035,0.176,0.974,0.37,1.0,True,True
real_llama4maverick_50,run_028,run_036,0.33,0.462,0.481,0.0,False,True
real_llama4maverick_50,run_028,run_037,0.497,0.321,0.516,0.0,False,True
real_llama4maverick_50,run_028,run_038,0.641,0.974,0.516,1.0,True,True
real_llama4maverick_50,run_028,run_039,0.396,0.974,0.634,0.5,True,True
real_llama4maverick_50,run_028,run_040,0.563,0.476,0.323,0.0,False,False
real_llama4maverick_50,run_028,run_041,0.419,0.321,0.477,0.0,False,True
real_llama4maverick_50,run_028,run_042,0.101,0.321,0.512,0.0,False,True
real_llama4maverick_50,run_028,run_043,0.243,0.506,0.516,0.5,True,True
real_llama4maverick_50,run_028,run_044,0.606,0.974,0.308,1.0,True,True
real_llama4maverick_50,run_028,run_045,0.068,0.465,0.533,0.0,False,True
real_llama4maverick_50,run_028,run_046,0.034,0.438,0.432,0.0,False,False
real_llama4maverick_50,run_028,run_047,0.553,0.974,0.306,1.0,True,True
real_llama4maverick_50,run_028,run_048,0.366,0.562,0.482,0.333,True,True
real_llama4maverick_50,run_028,run_049,0.424,0.909,0.472,0.0,True,True
real_llama4maverick_50,run_028,run_050,0.101,0.373,0.471,0.0,False,True
real_llama4maverick_50,run_029,run_030,0.377,0.818,0.614,1.0,True,True
real_llama4maverick_50,run_029,run_031,0.17,0.818,0.412,0.5,True,True
real_llama4maverick_50,run_029,run_032,0.164,0.33,0.619,0.0,True,True
real_llama4maverick_50,run_029,run_033,0.276,0.383,0.414,0.0,False,True
real_llama4maverick_50,run_029,run_034,0.164,0.795,0.488,0.5,True,True
real_llama4maverick_50,run_029,run_035,0.202,0.818,0.648,1.0,True,True
real_llama4maverick_50,run_029,run_036,0.386,0.386,0.403,0.0,False,True
real_llama4maverick_50,run_029,run_037,0.492,0.308,0.806,0.0,False,True
real_llama4maverick_50,run_029,run_038,0.497,0.818,1.0,1.0,True,True
real_llama4maverick_50,run_029,run_039,0.881,0.818,0.772,0.5,True,True
real_llama4maverick_50,run_029,run_040,0.617,0.438,0.151,0.0,False,False
real_llama4maverick_50,run_029,run_041,0.726,0.308,0.517,0.0,False,True
real_llama4maverick_50,run_029,run_042,0.443,0.308,0.434,0.0,False,True
real_llama4maverick_50,run_029,run_043,0.484,0.454,1.0,0.5,True,True
real_llama4maverick_50,run_029,run_044,0.436,0.818,0.479,1.0,True,True
real_llama4maverick_50,run_029,run_045,0.04,0.396,0.578,0.0,False,True
real_llama4maverick_50,run_029,run_046,0.043,0.405,0.619,0.0,False,False
real_llama4maverick_50,run_029,run_047,0.614,0.818,0.378,1.0,True,True
real_llama4maverick_50,run_029,run_048,0.62,0.505,0.553,0.333,True,True
real_llama4maverick_50,run_029,run_049,0.583,0.736,0.748,0.0,True,True
real_llama4maverick_50,run_029,run_050,0.108,0.321,0.433,0.0,False,True
real_llama4maverick_50,run_030,run_031,0.186,1.0,0.514,0.5,True,True
real_llama4maverick_50,run_030,run_032,0.202,0.387,0.853,0.0,True,True
real_llama4maverick_50,run_030,run_033,0.44,0.357,0.333,0.0,False,True
real_llama4maverick_50,run_030,run_034,0.143,0.974,0.646,0.5,True,True
real_llama4maverick_50,run_030,run_035,0.227,1.0,0.324,1.0,True,True
real_llama4maverick_50,run_030,run_036,0.408,0.462,0.53,0.0,False,True
real_llama4maverick_50,run_030,run_037,0.533,0.321,0.614,0.0,False,True
real_llama4maverick_50,run_030,run_038,0.409,1.0,0.614,1.0,True,True
real_llama4maverick_50,run_030,run_039,0.492,1.0,0.75,0.5,True,True
real_llama4maverick_50,run_030,run_040,0.494,0.476,0.333,0.0,False,False
real_llama4maverick_50,run_030,run_041,0.511,0.321,0.753,0.0,False,True
real_llama4maverick_50,run_030,run_042,0.493,0.321,0.545,0.0,False,True
real_llama4maverick_50,run_030,run_043,0.277,0.506,0.614,0.5,True,True
real_llama4maverick_50,run_030,run_044,0.556,1.0,0.3,1.0,True,True
real_llama4maverick_50,run_030,run_045,0.169,0.465,0.565,0.0,False,True
real_llama4maverick_50,run_030,run_046,0.04,0.438,0.493,0.0,False,False
real_llama4maverick_50,run_030,run_047,0.508,1.0,0.246,1.0,True,True
real_llama4maverick_50,run_030,run_048,0.458,0.562,0.736,0.333,True,True
real_llama4maverick_50,run_030,run_049,0.435,0.935,0.587,0.0,True,True
real_llama4maverick_50,run_030,run_050,0.048,0.373,0.5,0.0,False,True
real_llama4maverick_50,run_031,run_032,0.408,0.387,0.462,0.0,True,True
real_llama4maverick_50,run_031,run_033,0.413,0.357,0.315,0.5,False,True
real_llama4maverick_50,run_031,run_034,0.098,0.974,0.59,1.0,True,True
real_llama4maverick_50,run_031,run_035,0.388,1.0,0.395,0.5,True,True
real_llama4maverick_50,run_031,run_036,0.487,0.462,0.579,0.5,False,True
real_llama4maverick_50,run_031,run_037,0.392,0.321,0.529,0.5,False,True
real_llama4maverick_50,run_031,run_038,0.361,1.0,0.471,0.5,True,True
real_llama4maverick_50,run_031,run_039,0.257,1.0,0.608,0.333,True,True
real_llama4maverick_50,run_031,run_040,0.254,0.476,0.254,0.333,False,False
real_llama4maverick_50,run_031,run_041,0.227,0.321,0.388,0.5,False,True
real_llama4maverick_50,run_031,run_042,0.438,0.321,0.748,0.5,False,True
real_llama4maverick_50,run_031,run_043,0.253,0.506,0.471,0.333,True,True
real_llama4maverick_50,run_031,run_044,0.368,1.0,0.337,0.5,True,True
real_llama4maverick_50,run_031,run_045,0.084,0.465,0.566,0.5,False,True
real_llama4maverick_50,run_031,run_046,0.079,0.438,0.376,0.333,False,False
real_llama4maverick_50,run_031,run_047,0.349,1.0,0.337,0.5,True,True
real_llama4maverick_50,run_031,run_048,0.343,0.562,0.487,0.25,True,True
real_llama4maverick_50,run_031,run_049,0.255,0.935,0.535,0.333,True,True
real_llama4maverick_50,run_031,run_050,0.116,0.373,0.444,0.5,False,True
real_llama4maverick_50,run_032,run_033,0.454,0.545,0.248,0.0,False,True
real_llama4maverick_50,run_032,run_034,0.122,0.387,0.45,0.0,True,True
real_llama4maverick_50,run_032,run_035,0.416,0.387,0.327,0.0,True,True
real_llama4maverick_50,run_032,run_036,0.531,0.624,0.534,0.0,False,True
real_llama4maverick_50,run_032,run_037,0.401,0.542,0.619,0.0,False,True
real_llama4maverick_50,run_032,run_038,0.482,0.387,0.619,0.0,True,True
real_llama4maverick_50,run_032,run_039,0.295,0.387,0.757,0.0,True,True
real_llama4maverick_50,run_032,run_040,0.497,0.205,0.358,0.0,False,False
real_llama4maverick_50,run_032,run_041,0.241,0.542,0.693,0.0,False,True
real_llama4maverick_50,run_032,run_042,0.403,0.542,0.504,0.0,False,True
real_llama4maverick_50,run_032,run_043,0.298,0.549,0.619,0.0,True,True
real_llama4maverick_50,run_032,run_044,0.505,0.387,0.303,0.0,True,True
real_llama4maverick_50,run_032,run_045,0.084,0.574,0.569,0.0,False,True
real_llama4maverick_50,run_032,run_046,0.154,0.228,0.411,0.0,False,False
real_llama4maverick_50,run_032,run_047,0.515,0.387,0.248,0.0,True,True
real_llama4maverick_50,run_032,run_048,0.385,0.442,0.699,0.0,True,True
real_llama4maverick_50,run_032,run_049,0.408,0.391,0.432,0.0,True,True
real_llama4maverick_50,run_032,run_050,0.122,0.632,0.478,0.0,False,True
real_llama4maverick_50,run_033,run_034,0.126,0.429,0.193,0.5,False,True
real_llama4maverick_50,run_033,run_035,0.601,0.429,0.379,0.0,False,True
real_llama4maverick_50,run_033,run_036,0.572,0.643,0.19,1.0,False,True
real_llama4maverick_50,run_033,run_037,0.361,0.552,0.198,1.0,False,True
real_llama4maverick_50,run_033,run_038,0.346,0.429,0.324,0.0,False,True
real_llama4maverick_50,run_033,run_039,0.302,0.429,0.25,0.0,False,True
real_llama4maverick_50,run_033,run_040,0.309,0.203,0.525,0.5,False,False
real_llama4maverick_50,run_033,run_041,0.272,0.552,0.159,1.0,False,True
real_llama4maverick_50,run_033,run_042,0.598,0.552,0.31,1.0,False,True
real_llama4maverick_50,run_033,run_043,0.321,0.344,0.324,0.0,False,True
real_llama4maverick_50,run_033,run_044,0.327,0.429,0.442,0.0,False,True
real_llama4maverick_50,run_033,run_045,0.204,0.587,0.18,1.0,False,True
real_llama4maverick_50,run_033,run_046,0.276,0.229,0.302,0.5,False,False
real_llama4maverick_50,run_033,run_047,0.323,0.429,0.408,0.0,False,True
real_llama4maverick_50,run_033,run_048,0.288,0.421,0.172,0.0,False,True
real_llama4maverick_50,run_033,run_049,0.391,0.434,0.309,0.5,False,True
real_llama4maverick_50,run_033,run_050,0.051,0.741,0.153,1.0,False,True
real_llama4maverick_50,run_034,run_035,0.243,0.974,0.324,0.5,True,True
real_llama4maverick_50,run_034,run_036,0.412,0.462,0.455,0.5,False,True
real_llama4maverick_50,run_034,run_037,0.511,0.321,0.488,0.5,False,True
real_llama4maverick_50,run_034,run_038,0.338,0.974,0.488,0.5,True,True
real_llama4maverick_50,run_034,run_039,0.406,0.974,0.596,0.333,True,True
real_llama4maverick_50,run_034,run_040,0.4,0.476,0.354,0.333,False,False
real_llama4maverick_50,run_034,run_041,0.434,0.321,0.584,0.5,False,True
real_llama4maverick_50,run_034,run_042,0.319,0.321,0.379,0.5,False,True
real_llama4maverick_50,run_034,run_043,0.47,0.506,0.488,0.333,True,True
real_llama4maverick_50,run_034,run_044,0.407,0.974,0.267,0.5,True,True
real_llama4maverick_50,run_034,run_045,0.288,0.465,0.478,0.5,False,True
real_llama4maverick_50,run_034,run_046,0.226,0.438,0.366,0.333,False,False
real_llama4maverick_50,run_034,run_047,0.362,0.974,0.246,0.5,True,True
real_llama4maverick_50,run_034,run_048,0.139,0.562,0.667,0.25,True,True
real_llama4maverick_50,run_034,run_049,0.429,0.909,0.476,0.333,True,True
real_llama4maverick_50,run_034,run_050,0.036,0.373,0.5,0.5,False,True
real_llama4maverick_50,run_035,run_036,0.452,0.462,0.354,0.0,False,True
real_llama4maverick_50,run_035,run_037,0.337,0.321,0.481,0.0,False,True
real_llama4maverick_50,run_035,run_038,0.337,1.0,0.685,1.0,True,True
real_llama4maverick_50,run_035,run_039,0.353,1.0,0.4,0.5,True,True
real_llama4maverick_50,run_035,run_040,0.226,0.476,0.312,0.0,False,False
real_llama4maverick_50,run_035,run_041,0.417,0.321,0.296,0.0,False,True
real_llama4maverick_50,run_035,run_042,0.378,0.321,0.319,0.0,False,True
real_llama4maverick_50,run_035,run_043,0.26,0.506,0.685,0.5,True,True
real_llama4maverick_50,run_035,run_044,0.197,1.0,0.475,1.0,True,True
real_llama4maverick_50,run_035,run_045,0.063,0.465,0.286,0.0,False,True
real_llama4maverick_50,run_035,run_046,0.293,0.438,0.65,0.0,False,False
real_llama4maverick_50,run_035,run_047,0.188,1.0,0.316,1.0,True,True
real_llama4maverick_50,run_035,run_048,0.426,0.562,0.32,0.333,True,True
real_llama4maverick_50,run_035,run_049,0.276,0.935,0.673,0.0,True,True
real_llama4maverick_50,run_035,run_050,0.058,0.373,0.454,0.0,False,True
real_llama4maverick_50,run_036,run_037,0.305,0.889,0.543,1.0,False,True
real_llama4maverick_50,run_036,run_038,0.401,0.462,0.403,0.0,False,True
real_llama4maverick_50,run_036,run_039,0.377,0.462,0.491,0.0,False,True
real_llama4maverick_50,run_036,run_040,0.344,0.254,0.469,0.5,False,False
real_llama4maverick_50,run_036,run_041,0.37,0.889,0.615,1.0,False,True
real_llama4maverick_50,run_036,run_042,0.55,0.889,0.507,1.0,True,True
real_llama4maverick_50,run_036,run_043,0.396,0.529,0.403,0.0,False,True
real_llama4maverick_50,run_036,run_044,0.421,0.462,0.361,0.0,False,True
real_llama4maverick_50,run_036,run_045,0.261,0.907,0.529,1.0,False,True
real_llama4maverick_50,run_036,run_046,0.089,0.281,0.361,0.5,False,False
real_llama4maverick_50,run_036,run_047,0.312,0.462,0.345,0.0,False,True
real_llama4maverick_50,run_036,run_048,0.241,0.427,0.493,0.0,False,True
real_llama4maverick_50,run_036,run_049,0.491,0.468,0.469,0.5,False,True
real_llama4maverick_50,run_036,run_050,0.034,0.569,0.543,1.0,True,True
real_llama4maverick_50,run_037,run_038,0.545,0.321,0.806,0.0,False,True
real_llama4maverick_50,run_037,run_039,0.437,0.321,0.772,0.0,False,True
real_llama4maverick_50,run_037,run_040,0.483,0.242,0.151,0.5,False,False
real_llama4maverick_50,run_037,run_041,0.496,1.0,0.517,1.0,False,True
real_llama4maverick_50,run_037,run_042,0.412,1.0,0.465,1.0,False,True
real_llama4maverick_50,run_037,run_043,0.411,0.444,0.806,0.0,False,True
real_llama4maverick_50,run_037,run_044,0.504,0.321,0.325,0.0,False,True
real_llama4maverick_50,run_037,run_045,0.044,0.809,0.711,1.0,True,True
real_llama4maverick_50,run_037,run_046,0.042,0.269,0.489,0.5,False,False
real_llama4maverick_50,run_037,run_047,0.531,0.321,0.396,0.0,False,True
real_llama4maverick_50,run_037,run_048,0.501,0.37,0.553,0.0,False,True
real_llama4maverick_50,run_037,run_049,0.336,0.325,0.553,0.5,False,True
real_llama4maverick_50,run_037,run_050,0.104,0.495,0.624,1.0,False,True
real_llama4maverick_50,run_038,run_039,0.517,1.0,0.772,0.5,True,True
real_llama4maverick_50,run_038,run_040,0.655,0.476,0.151,0.0,False,False
real_llama4maverick_50,run_038,run_041,0.44,0.321,0.517,0.0,False,True
real_llama4maverick_50,run_038,run_042,0.439,0.321,0.434,0.0,False,True
real_llama4maverick_50,run_038,run_043,0.378,0.506,1.0,0.5,True,True
real_llama4maverick_50,run_038,run_044,0.652,1.0,0.479,1.0,True,True
real_llama4maverick_50,run_038,run_045,0.102,0.465,0.578,0.0,False,True
real_llama4maverick_50,run_038,run_046,0.071,0.438,0.619,0.0,False,False
real_llama4maverick_50,run_038,run_047,0.487,1.0,0.378,1.0,True,True
real_llama4maverick_50,run_038,run_048,0.477,0.562,0.553,0.333,True,True
real_llama4maverick_50,run_038,run_049,0.547,0.935,0.748,0.0,True,True
real_llama4maverick_50,run_038,run_050,0.115,0.373,0.433,0.0,False,True
real_llama4maverick_50,run_039,run_040,0.669,0.476,0.2,0.0,False,False
real_llama4maverick_50,run_039,run_041,0.674,0.321,0.609,0.0,False,True
real_llama4maverick_50,run_039,run_042,0.434,0.321,0.528,0.0,False,True
real_llama4maverick_50,run_039,run_043,0.496,0.506,0.772,0.333,True,True
real_llama4maverick_50,run_039,run_044,0.517,1.0,0.362,0.5,True,True
real_llama4maverick_50,run_039,run_045,0.04,0.465,0.696,0.0,False,True
real_llama4maverick_50,run_039,run_046,0.042,0.438,0.379,0.0,False,False
real_llama4maverick_50,run_039,run_047,0.62,1.0,0.227,0.5,True,True
real_llama4maverick_50,run_039,run_048,0.57,0.562,0.661,0.667,True,True
real_llama4maverick_50,run_039,run_049,0.528,0.935,0.46,0.0,True,True
real_llama4maverick_50,run_039,run_050,0.107,0.373,0.343,0.0,False,True
real_llama4maverick_50,run_040,run_041,0.494,0.303,0.433,0.5,False,False
real_llama4maverick_50,run_040,run_042,0.53,0.303,0.265,0.5,False,False
real_llama4maverick_50,run_040,run_043,0.362,0.444,0.194,0.333,False,False
real_llama4maverick_50,run_040,run_044,0.698,0.476,0.419,0.0,False,False
real_llama4maverick_50,run_040,run_045,0.104,0.254,0.288,0.5,False,False
real_llama4maverick_50,run_040,run_046,0.128,0.98,0.241,1.0,True,True
real_llama4maverick_50,run_040,run_047,0.766,0.476,0.475,0.0,False,False
real_llama4maverick_50,run_040,run_048,0.475,0.378,0.345,0.0,False,False
real_llama4maverick_50,run_040,run_049,0.515,0.484,0.261,0.333,False,False
real_llama4maverick_50,run_040,run_050,0.128,0.253,0.333,0.5,False,False
real_llama4maverick_50,run_041,run_042,0.112,1.0,0.423,1.0,False,True
real_llama4maverick_50,run_041,run_043,0.509,0.444,0.517,0.0,False,True
real_llama4maverick_50,run_041,run_044,0.531,0.321,0.389,0.0,False,True
real_llama4maverick_50,run_041,run_045,0.12,0.809,0.481,1.0,False,True
real_llama4maverick_50,run_041,run_046,0.042,0.269,0.337,0.5,False,False
real_llama4maverick_50,run_041,run_047,0.53,0.321,0.304,0.0,False,True
real_llama4maverick_50,run_041,run_048,0.756,0.37,0.798,0.0,False,True
real_llama4maverick_50,run_041,run_049,0.63,0.325,0.427,0.5,False,True
real_llama4maverick_50,run_041,run_050,0.051,0.495,0.5,1.0,False,True
real_llama4maverick_50,run_042,run_043,0.249,0.444,0.419,0.0,False,True
real_llama4maverick_50,run_042,run_044,0.507,0.321,0.279,0.0,False,True
real_llama4maverick_50,run_042,run_045,0.163,0.809,0.543,1.0,False,True
real_llama4maverick_50,run_042,run_046,0.042,0.269,0.5,0.5,False,False
real_llama4maverick_50,run_042,run_047,0.597,0.321,0.172,0.0,False,True
real_llama4maverick_50,run_042,run_048,0.581,0.37,0.452,0.0,False,True
real_llama4maverick_50,run_042,run_049,0.234,0.325,0.578,0.5,False,True
real_llama4maverick_50,run_042,run_050,0.13,0.495,0.494,1.0,True,True
real_llama4maverick_50,run_043,run_044,0.293,0.552,0.479,0.5,True,True
real_llama4maverick_50,run_043,run_045,0.455,0.526,0.578,0.0,False,True
real_llama4maverick_50,run_043,run_046,0.336,0.466,0.619,0.333,False,False
real_llama4maverick_50,run_043,run_047,0.409,0.552,0.378,0.5,True,True
real_llama4maverick_50,run_043,run_048,0.467,0.653,0.553,0.25,True,True
real_llama4maverick_50,run_043,run_049,0.569,0.558,0.748,0.0,True,True
real_llama4maverick_50,run_043,run_050,0.043,0.432,0.433,0.0,False,True
real_llama4maverick_50,run_044,run_045,0.094,0.465,0.312,0.0,False,True
real_llama4maverick_50,run_044,run_046,0.117,0.438,0.379,0.0,False,False
real_llama4maverick_50,run_044,run_047,0.785,1.0,0.365,1.0,True,True
real_llama4maverick_50,run_044,run_048,0.608,0.562,0.299,0.333,True,True
real_llama4maverick_50,run_044,run_049,0.555,0.935,0.431,0.0,True,True
real_llama4maverick_50,run_044,run_050,0.111,0.373,0.387,0.0,False,True
real_llama4maverick_50,run_045,run_046,0.307,0.306,0.333,0.5,False,False
real_llama4maverick_50,run_045,run_047,0.358,0.465,0.262,0.0,False,True
real_llama4maverick_50,run_045,run_048,0.587,0.433,0.513,0.0,False,True
real_llama4maverick_50,run_045,run_049,0.53,0.471,0.418,0.5,False,True
real_llama4maverick_50,run_045,run_050,0.032,0.527,0.405,1.0,False,True
real_llama4maverick_50,run_046,run_047,0.405,0.5,0.254,0.0,False,False
real_llama4maverick_50,run_046,run_048,0.479,0.4,0.244,0.0,False,False
real_llama4maverick_50,run_046,run_049,0.651,0.508,0.725,0.333,False,False
real_llama4maverick_50,run_046,run_050,0.038,0.273,0.523,0.5,False,False
real_llama4maverick_50,run_047,run_048,0.545,0.562,0.234,0.333,True,True
real_llama4maverick_50,run_047,run_049,0.553,0.935,0.182,0.0,True,True
real_llama4maverick_50,run_047,run_050,0.107,0.373,0.403,0.0,False,True
real_llama4maverick_50,run_048,run_049,0.595,0.568,0.4,0.0,True,True
real_llama4maverick_50,run_048,run_050,0.104,0.354,0.391,0.0,False,True
real_llama4maverick_50,run_049,run_050,0.059,0.376,0.564,0.5,False,True
