experiment,run_a,run_b,summary_similarity,profile_rec_similarity,meal_suggestion_similarity,change_set_jaccard,same_primary_rec_area,same_profile_focus
real_gpt56sol_med_50,run_008,run_020,0.25,0.427,0.024,1.0,True,True
real_gpt56sol_med_50,run_008,run_021,0.226,0.364,0.024,0.0,False,True
real_gpt56sol_med_50,run_008,run_022,0.187,0.446,0.014,1.0,False,False
real_gpt56sol_med_50,run_008,run_023,0.332,0.377,0.019,0.0,False,True
real_gpt56sol_med_50,run_008,run_024,0.29,0.236,0.021,1.0,True,True
real_gpt56sol_med_50,run_008,run_025,0.092,0.152,0.037,1.0,True,True
real_gpt56sol_med_50,run_008,run_026,0.161,0.488,0.103,1.0,False,True
real_gpt56sol_med_50,run_008,run_027,0.318,0.338,0.019,1.0,True,False
real_gpt56sol_med_50,run_008,run_028,0.203,0.299,0.022,0.0,False,True
real_gpt56sol_med_50,run_008,run_029,0.099,0.165,0.018,1.0,False,True
real_gpt56sol_med_50,run_008,run_030,0.109,0.29,0.023,0.0,False,True
real_gpt56sol_med_50,run_008,run_031,0.116,0.482,0.035,1.0,False,True
real_gpt56sol_med_50,run_008,run_032,0.108,0.145,0.023,1.0,True,True
real_gpt56sol_med_50,run_008,run_033,0.13,0.352,0.048,0.0,False,True
real_gpt56sol_med_50,run_008,run_034,0.407,0.192,0.034,1.0,False,True
real_gpt56sol_med_50,run_008,run_035,0.172,0.418,0.13,1.0,False,False
real_gpt56sol_med_50,run_008,run_036,0.117,0.53,0.02,1.0,False,True
real_gpt56sol_med_50,run_008,run_037,0.209,0.37,0.018,0.0,False,True
real_gpt56sol_med_50,run_008,run_038,0.182,0.69,0.009,1.0,False,True
real_gpt56sol_med_50,run_008,run_039,0.1,0.358,0.029,1.0,False,True
real_gpt56sol_med_50,run_008,run_040,0.159,0.281,0.013,1.0,False,True
real_gpt56sol_med_50,run_008,run_041,0.106,0.347,0.025,1.0,False,False
real_gpt56sol_med_50,run_008,run_042,0.281,0.379,0.014,0.0,False,True
real_gpt56sol_med_50,run_008,run_043,0.093,0.406,0.02,1.0,False,False
real_gpt56sol_med_50,run_008,run_044,0.191,0.377,0.039,0.0,False,True
real_gpt56sol_med_50,run_008,run_045,0.112,0.328,0.028,0.0,False,True
real_gpt56sol_med_50,run_008,run_046,0.114,0.567,0.027,1.0,False,True
real_gpt56sol_med_50,run_008,run_047,0.2,0.364,0.038,0.0,False,True
real_gpt56sol_med_50,run_008,run_048,0.186,0.068,0.03,0.0,False,True
real_gpt56sol_med_50,run_008,run_049,0.264,0.463,0.034,1.0,False,True
real_gpt56sol_med_50,run_008,run_050,0.125,0.341,0.021,0.0,False,True
real_gpt56sol_med_50,run_009,run_010,0.162,0.525,0.211,1.0,False,False
real_gpt56sol_med_50,run_009,run_011,0.094,0.295,0.016,0.0,False,False
real_gpt56sol_med_50,run_009,run_012,0.124,0.453,0.025,1.0,True,True
real_gpt56sol_med_50,run_009,run_013,0.139,0.202,0.254,1.0,False,False
real_gpt56sol_med_50,run_009,run_014,0.157,0.319,0.173,0.0,False,False
real_gpt56sol_med_50,run_009,run_015,0.176,0.521,0.057,1.0,False,False
real_gpt56sol_med_50,run_009,run_016,0.184,0.129,0.099,1.0,False,True
real_gpt56sol_med_50,run_009,run_017,0.108,0.18,0.02,0.0,False,False
real_gpt56sol_med_50,run_009,run_018,0.229,0.213,0.092,0.0,False,False
real_gpt56sol_med_50,run_009,run_019,0.141,0.46,0.105,1.0,False,False
real_gpt56sol_med_50,run_009,run_020,0.242,0.365,0.022,1.0,False,False
real_gpt56sol_med_50,run_009,run_021,0.205,0.18,0.057,0.0,False,False
real_gpt56sol_med_50,run_009,run_022,0.086,0.382,0.389,1.0,True,True
real_gpt56sol_med_50,run_009,run_023,0.212,0.319,0.031,0.0,False,False
real_gpt56sol_med_50,run_009,run_024,0.151,0.076,0.066,1.0,False,False
real_gpt56sol_med_50,run_009,run_025,0.081,0.206,0.043,1.0,False,False
real_gpt56sol_med_50,run_009,run_026,0.083,0.4,0.178,1.0,False,False
real_gpt56sol_med_50,run_009,run_027,0.188,0.389,0.128,1.0,False,True
real_gpt56sol_med_50,run_009,run_028,0.141,0.332,0.02,0.0,False,False
real_gpt56sol_med_50,run_009,run_029,0.09,0.144,0.129,1.0,False,False
real_gpt56sol_med_50,run_009,run_030,0.071,0.319,0.22,0.0,False,False
real_gpt56sol_med_50,run_009,run_031,0.108,0.409,0.06,1.0,False,False
real_gpt56sol_med_50,run_009,run_032,0.092,0.103,0.087,1.0,False,False
real_gpt56sol_med_50,run_009,run_033,0.112,0.315,0.06,0.0,False,False
real_gpt56sol_med_50,run_009,run_034,0.186,0.147,0.018,1.0,False,False
real_gpt56sol_med_50,run_009,run_035,0.089,0.358,0.024,1.0,True,True
real_gpt56sol_med_50,run_009,run_036,0.079,0.558,0.044,1.0,False,False
real_gpt56sol_med_50,run_009,run_037,0.14,0.243,0.021,0.0,False,False
real_gpt56sol_med_50,run_009,run_038,0.118,0.386,0.088,1.0,False,False
real_gpt56sol_med_50,run_009,run_039,0.088,0.211,0.028,1.0,False,False
real_gpt56sol_med_50,run_009,run_040,0.154,0.429,0.037,1.0,False,False
real_gpt56sol_med_50,run_009,run_041,0.091,0.349,0.086,1.0,True,True
real_gpt56sol_med_50,run_009,run_042,0.166,0.294,0.029,0.0,False,False
real_gpt56sol_med_50,run_009,run_043,0.114,0.507,0.282,1.0,True,True
real_gpt56sol_med_50,run_009,run_044,0.129,0.319,0.087,0.0,False,False
real_gpt56sol_med_50,run_009,run_045,0.092,0.303,0.057,0.0,False,False
real_gpt56sol_med_50,run_009,run_046,0.096,0.395,0.081,1.0,False,False
real_gpt56sol_med_50,run_009,run_047,0.084,0.18,0.044,0.0,False,False
real_gpt56sol_med_50,run_009,run_048,0.112,0.114,0.064,0.0,False,False
real_gpt56sol_med_50,run_009,run_049,0.318,0.342,0.062,1.0,False,False
real_gpt56sol_med_50,run_009,run_050,0.104,0.319,0.172,0.0,False,False
real_gpt56sol_med_50,run_010,run_011,0.151,0.419,0.045,0.0,True,True
real_gpt56sol_med_50,run_010,run_012,0.092,0.442,0.039,1.0,False,False
real_gpt56sol_med_50,run_010,run_013,0.133,0.174,0.131,1.0,False,True
real_gpt56sol_med_50,run_010,run_014,0.117,0.375,0.271,0.0,True,True
real_gpt56sol_med_50,run_010,run_015,0.099,0.434,0.01,1.0,False,True
real_gpt56sol_med_50,run_010,run_016,0.133,0.109,0.075,1.0,False,False
real_gpt56sol_med_50,run_010,run_017,0.23,0.383,0.099,0.0,True,True
real_gpt56sol_med_50,run_010,run_018,0.148,0.389,0.213,0.0,True,True
real_gpt56sol_med_50,run_010,run_019,0.196,0.506,0.028,1.0,True,True
real_gpt56sol_med_50,run_010,run_020,0.145,0.463,0.045,1.0,False,True
real_gpt56sol_med_50,run_010,run_021,0.129,0.383,0.034,0.0,True,True
real_gpt56sol_med_50,run_010,run_022,0.129,0.352,0.246,1.0,False,False
real_gpt56sol_med_50,run_010,run_023,0.187,0.359,0.022,0.0,True,True
real_gpt56sol_med_50,run_010,run_024,0.206,0.25,0.014,1.0,False,True
real_gpt56sol_med_50,run_010,run_025,0.085,0.272,0.044,1.0,False,True
real_gpt56sol_med_50,run_010,run_026,0.137,0.291,0.039,1.0,False,True
real_gpt56sol_med_50,run_010,run_027,0.248,0.382,0.286,1.0,False,False
real_gpt56sol_med_50,run_010,run_028,0.215,0.34,0.013,0.0,True,True
real_gpt56sol_med_50,run_010,run_029,0.1,0.253,0.053,1.0,True,True
real_gpt56sol_med_50,run_010,run_030,0.052,0.387,0.17,0.0,True,True
real_gpt56sol_med_50,run_010,run_031,0.1,0.382,0.123,1.0,True,True
real_gpt56sol_med_50,run_010,run_032,0.106,0.274,0.007,1.0,False,True
real_gpt56sol_med_50,run_010,run_033,0.113,0.394,0.006,0.0,True,True
real_gpt56sol_med_50,run_010,run_034,0.262,0.198,0.026,1.0,True,True
real_gpt56sol_med_50,run_010,run_035,0.127,0.381,0.068,1.0,False,False
real_gpt56sol_med_50,run_010,run_036,0.118,0.415,0.058,1.0,True,True
real_gpt56sol_med_50,run_010,run_037,0.165,0.366,0.017,0.0,True,True
real_gpt56sol_med_50,run_010,run_038,0.167,0.314,0.09,1.0,True,True
real_gpt56sol_med_50,run_010,run_039,0.09,0.103,0.024,1.0,False,True
real_gpt56sol_med_50,run_010,run_040,0.093,0.486,0.015,1.0,True,True
real_gpt56sol_med_50,run_010,run_041,0.098,0.373,0.013,1.0,False,False
real_gpt56sol_med_50,run_010,run_042,0.205,0.363,0.015,0.0,True,True
real_gpt56sol_med_50,run_010,run_043,0.085,0.457,0.02,1.0,False,False
real_gpt56sol_med_50,run_010,run_044,0.151,0.359,0.033,0.0,True,True
real_gpt56sol_med_50,run_010,run_045,0.105,0.259,0.006,0.0,True,True
real_gpt56sol_med_50,run_010,run_046,0.107,0.415,0.117,1.0,True,True
real_gpt56sol_med_50,run_010,run_047,0.119,0.383,0.012,0.0,True,True
real_gpt56sol_med_50,run_010,run_048,0.138,0.071,0.047,0.0,True,True
real_gpt56sol_med_50,run_010,run_049,0.161,0.4,0.018,1.0,True,True
real_gpt56sol_med_50,run_010,run_050,0.114,0.375,0.133,0.0,True,True
real_gpt56sol_med_50,run_011,run_012,0.171,0.294,0.207,0.0,False,False
real_gpt56sol_med_50,run_011,run_013,0.146,0.037,0.193,0.0,False,True
real_gpt56sol_med_50,run_011,run_014,0.096,0.62,0.01,0.5,True,True
real_gpt56sol_med_50,run_011,run_015,0.142,0.33,0.077,0.0,False,True
real_gpt56sol_med_50,run_011,run_016,0.116,0.023,0.078,0.0,False,False
real_gpt56sol_med_50,run_011,run_017,0.24,0.565,0.082,0.5,True,True
real_gpt56sol_med_50,run_011,run_018,0.247,0.694,0.062,0.5,True,True
real_gpt56sol_med_50,run_011,run_019,0.18,0.347,0.025,0.0,True,True
real_gpt56sol_med_50,run_011,run_020,0.122,0.337,0.321,0.0,False,True
real_gpt56sol_med_50,run_011,run_021,0.144,0.565,0.016,0.5,True,True
real_gpt56sol_med_50,run_011,run_022,0.143,0.385,0.119,0.0,False,False
real_gpt56sol_med_50,run_011,run_023,0.175,0.658,0.047,0.5,True,True
real_gpt56sol_med_50,run_011,run_024,0.172,0.142,0.034,0.0,False,True
real_gpt56sol_med_50,run_011,run_025,0.159,0.098,0.13,0.0,False,True
real_gpt56sol_med_50,run_011,run_026,0.198,0.35,0.006,0.0,False,True
real_gpt56sol_med_50,run_011,run_027,0.16,0.296,0.136,0.0,False,False
real_gpt56sol_med_50,run_011,run_028,0.129,0.366,0.319,1.0,True,True
real_gpt56sol_med_50,run_011,run_029,0.141,0.052,0.139,0.0,True,True
real_gpt56sol_med_50,run_011,run_030,0.025,0.514,0.292,0.5,True,True
real_gpt56sol_med_50,run_011,run_031,0.133,0.26,0.393,0.0,True,True
real_gpt56sol_med_50,run_011,run_032,0.149,0.07,0.026,0.0,False,True
real_gpt56sol_med_50,run_011,run_033,0.135,0.449,0.027,0.5,True,True
real_gpt56sol_med_50,run_011,run_034,0.204,0.074,0.324,0.0,True,True
real_gpt56sol_med_50,run_011,run_035,0.214,0.298,0.217,0.0,False,False
real_gpt56sol_med_50,run_011,run_036,0.167,0.356,0.166,0.0,True,True
real_gpt56sol_med_50,run_011,run_037,0.169,0.658,0.17,0.5,True,True
real_gpt56sol_med_50,run_011,run_038,0.118,0.472,0.007,0.0,True,True
real_gpt56sol_med_50,run_011,run_039,0.156,0.133,0.015,0.0,False,True
real_gpt56sol_med_50,run_011,run_040,0.114,0.453,0.074,0.0,True,True
real_gpt56sol_med_50,run_011,run_041,0.135,0.36,0.034,0.0,False,False
real_gpt56sol_med_50,run_011,run_042,0.183,0.57,0.095,0.5,True,True
real_gpt56sol_med_50,run_011,run_043,0.136,0.337,0.019,0.0,False,False
real_gpt56sol_med_50,run_011,run_044,0.142,0.658,0.153,0.5,True,True
real_gpt56sol_med_50,run_011,run_045,0.228,0.421,0.064,0.5,True,True
real_gpt56sol_med_50,run_011,run_046,0.16,0.309,0.378,0.0,True,True
real_gpt56sol_med_50,run_011,run_047,0.226,0.565,0.006,0.5,True,True
real_gpt56sol_med_50,run_011,run_048,0.289,0.185,0.094,0.5,True,True
real_gpt56sol_med_50,run_011,run_049,0.117,0.405,0.012,0.0,True,True
real_gpt56sol_med_50,run_011,run_050,0.224,0.62,0.02,0.5,True,True
real_gpt56sol_med_50,run_012,run_013,0.14,0.175,0.02,1.0,False,False
real_gpt56sol_med_50,run_012,run_014,0.152,0.33,0.013,0.0,False,False
real_gpt56sol_med_50,run_012,run_015,0.139,0.325,0.027,1.0,False,False
real_gpt56sol_med_50,run_012,run_016,0.182,0.061,0.008,1.0,False,True
real_gpt56sol_med_50,run_012,run_017,0.128,0.225,0.09,0.0,False,False
real_gpt56sol_med_50,run_012,run_018,0.114,0.364,0.243,0.0,False,False
real_gpt56sol_med_50,run_012,run_019,0.13,0.397,0.028,1.0,False,False
real_gpt56sol_med_50,run_012,run_020,0.116,0.199,0.255,1.0,False,False
real_gpt56sol_med_50,run_012,run_021,0.098,0.225,0.018,0.0,False,False
real_gpt56sol_med_50,run_012,run_022,0.135,0.527,0.254,1.0,True,True
real_gpt56sol_med_50,run_012,run_023,0.137,0.322,0.018,0.0,False,False
real_gpt56sol_med_50,run_012,run_024,0.122,0.064,0.014,1.0,False,False
real_gpt56sol_med_50,run_012,run_025,0.14,0.058,0.03,1.0,False,False
real_gpt56sol_med_50,run_012,run_026,0.135,0.365,0.017,1.0,False,False
real_gpt56sol_med_50,run_012,run_027,0.105,0.445,0.223,1.0,False,True
real_gpt56sol_med_50,run_012,run_028,0.103,0.321,0.094,0.0,False,False
real_gpt56sol_med_50,run_012,run_029,0.13,0.144,0.008,1.0,False,False
real_gpt56sol_med_50,run_012,run_030,0.109,0.243,0.201,0.0,False,False
real_gpt56sol_med_50,run_012,run_031,0.124,0.363,0.232,1.0,False,False
real_gpt56sol_med_50,run_012,run_032,0.142,0.083,0.007,1.0,False,False
real_gpt56sol_med_50,run_012,run_033,0.104,0.275,0.033,0.0,False,False
real_gpt56sol_med_50,run_012,run_034,0.133,0.087,0.225,1.0,False,False
real_gpt56sol_med_50,run_012,run_035,0.145,0.468,0.411,1.0,True,True
real_gpt56sol_med_50,run_012,run_036,0.121,0.274,0.019,1.0,False,False
real_gpt56sol_med_50,run_012,run_037,0.158,0.322,0.105,0.0,False,False
real_gpt56sol_med_50,run_012,run_038,0.216,0.466,0.013,1.0,False,False
real_gpt56sol_med_50,run_012,run_039,0.127,0.105,0.021,1.0,False,False
real_gpt56sol_med_50,run_012,run_040,0.189,0.251,0.009,1.0,False,False
real_gpt56sol_med_50,run_012,run_041,0.126,0.505,0.059,1.0,True,True
real_gpt56sol_med_50,run_012,run_042,0.126,0.248,0.018,0.0,False,False
real_gpt56sol_med_50,run_012,run_043,0.262,0.444,0.026,1.0,True,True
real_gpt56sol_med_50,run_012,run_044,0.085,0.322,0.108,0.0,False,False
real_gpt56sol_med_50,run_012,run_045,0.136,0.311,0.022,0.0,False,False
real_gpt56sol_med_50,run_012,run_046,0.143,0.291,0.02,1.0,False,False
real_gpt56sol_med_50,run_012,run_047,0.14,0.225,0.021,0.0,False,False
real_gpt56sol_med_50,run_012,run_048,0.256,0.082,0.017,0.0,False,False
real_gpt56sol_med_50,run_012,run_049,0.211,0.37,0.012,1.0,False,False
real_gpt56sol_med_50,run_012,run_050,0.199,0.33,0.02,0.0,False,False
real_gpt56sol_med_50,run_013,run_014,0.132,0.15,0.234,0.0,False,True
real_gpt56sol_med_50,run_013,run_015,0.219,0.462,0.016,1.0,True,True
real_gpt56sol_med_50,run_013,run_016,0.269,0.067,0.021,1.0,False,False
real_gpt56sol_med_50,run_013,run_017,0.202,0.224,0.118,0.0,False,True
real_gpt56sol_med_50,run_013,run_018,0.096,0.164,0.048,0.0,False,True
real_gpt56sol_med_50,run_013,run_019,0.113,0.456,0.274,1.0,False,True
real_gpt56sol_med_50,run_013,run_020,0.195,0.644,0.033,1.0,False,True
real_gpt56sol_med_50,run_013,run_021,0.151,0.224,0.023,0.0,False,True
real_gpt56sol_med_50,run_013,run_022,0.113,0.396,0.021,1.0,False,False
real_gpt56sol_med_50,run_013,run_023,0.178,0.215,0.045,0.0,False,True
real_gpt56sol_med_50,run_013,run_024,0.194,0.196,0.055,1.0,False,True
real_gpt56sol_med_50,run_013,run_025,0.101,0.327,0.047,1.0,False,True
real_gpt56sol_med_50,run_013,run_026,0.141,0.421,0.008,1.0,False,True
real_gpt56sol_med_50,run_013,run_027,0.186,0.332,0.01,1.0,False,False
real_gpt56sol_med_50,run_013,run_028,0.113,0.21,0.015,0.0,False,True
real_gpt56sol_med_50,run_013,run_029,0.132,0.079,0.016,1.0,False,True
real_gpt56sol_med_50,run_013,run_030,0.17,0.303,0.037,0.0,False,True
real_gpt56sol_med_50,run_013,run_031,0.122,0.357,0.02,1.0,False,True
real_gpt56sol_med_50,run_013,run_032,0.112,0.356,0.022,1.0,False,True
real_gpt56sol_med_50,run_013,run_033,0.109,0.324,0.017,0.0,False,True
real_gpt56sol_med_50,run_013,run_034,0.182,0.335,0.011,1.0,False,True
real_gpt56sol_med_50,run_013,run_035,0.144,0.293,0.051,1.0,False,False
real_gpt56sol_med_50,run_013,run_036,0.114,0.567,0.018,1.0,False,True
real_gpt56sol_med_50,run_013,run_037,0.218,0.221,0.014,0.0,False,True
real_gpt56sol_med_50,run_013,run_038,0.094,0.469,0.188,1.0,False,True
real_gpt56sol_med_50,run_013,run_039,0.102,0.213,0.028,1.0,False,True
real_gpt56sol_med_50,run_013,run_040,0.172,0.413,0.028,1.0,False,True
real_gpt56sol_med_50,run_013,run_041,0.111,0.23,0.03,1.0,False,False
real_gpt56sol_med_50,run_013,run_042,0.144,0.214,0.061,0.0,False,True
real_gpt56sol_med_50,run_013,run_043,0.106,0.389,0.189,1.0,False,False
real_gpt56sol_med_50,run_013,run_044,0.111,0.215,0.015,0.0,False,True
real_gpt56sol_med_50,run_013,run_045,0.118,0.175,0.024,0.0,False,True
real_gpt56sol_med_50,run_013,run_046,0.111,0.544,0.035,1.0,False,True
real_gpt56sol_med_50,run_013,run_047,0.137,0.224,0.1,0.0,False,True
real_gpt56sol_med_50,run_013,run_048,0.129,0.061,0.035,0.0,False,True
real_gpt56sol_med_50,run_013,run_049,0.149,0.528,0.065,1.0,False,True
real_gpt56sol_med_50,run_013,run_050,0.154,0.15,0.355,0.0,False,True
real_gpt56sol_med_50,run_014,run_015,0.119,0.329,0.081,0.0,False,True
real_gpt56sol_med_50,run_014,run_016,0.146,0.019,0.012,0.0,False,False
real_gpt56sol_med_50,run_014,run_017,0.116,0.851,0.027,1.0,True,True
real_gpt56sol_med_50,run_014,run_018,0.135,0.902,0.021,1.0,True,True
real_gpt56sol_med_50,run_014,run_019,0.093,0.157,0.016,0.0,True,True
real_gpt56sol_med_50,run_014,run_020,0.164,0.296,0.026,0.0,False,True
real_gpt56sol_med_50,run_014,run_021,0.166,0.851,0.023,1.0,True,True
real_gpt56sol_med_50,run_014,run_022,0.099,0.167,0.082,0.0,False,False
real_gpt56sol_med_50,run_014,run_023,0.257,0.967,0.021,1.0,True,True
real_gpt56sol_med_50,run_014,run_024,0.129,0.083,0.016,0.0,False,True
real_gpt56sol_med_50,run_014,run_025,0.069,0.083,0.042,0.0,False,True
real_gpt56sol_med_50,run_014,run_026,0.081,0.351,0.086,0.0,False,True
real_gpt56sol_med_50,run_014,run_027,0.131,0.345,0.109,0.0,False,False
real_gpt56sol_med_50,run_014,run_028,0.116,0.613,0.018,0.5,True,True
real_gpt56sol_med_50,run_014,run_029,0.088,0.058,0.019,0.0,True,True
real_gpt56sol_med_50,run_014,run_030,0.072,0.585,0.029,1.0,True,True
real_gpt56sol_med_50,run_014,run_031,0.109,0.176,0.013,0.0,True,True
real_gpt56sol_med_50,run_014,run_032,0.085,0.091,0.007,0.0,False,True
real_gpt56sol_med_50,run_014,run_033,0.325,0.569,0.007,1.0,True,True
real_gpt56sol_med_50,run_014,run_034,0.177,0.083,0.016,0.0,True,True
real_gpt56sol_med_50,run_014,run_035,0.085,0.4,0.069,0.0,False,False
real_gpt56sol_med_50,run_014,run_036,0.097,0.317,0.025,0.0,True,True
real_gpt56sol_med_50,run_014,run_037,0.129,0.902,0.019,1.0,True,True
real_gpt56sol_med_50,run_014,run_038,0.189,0.387,0.023,0.0,True,True
real_gpt56sol_med_50,run_014,run_039,0.074,0.142,0.02,0.0,False,True
real_gpt56sol_med_50,run_014,run_040,0.118,0.387,0.122,0.0,True,True
real_gpt56sol_med_50,run_014,run_041,0.075,0.249,0.014,0.0,False,False
real_gpt56sol_med_50,run_014,run_042,0.142,0.692,0.01,1.0,True,True
real_gpt56sol_med_50,run_014,run_043,0.078,0.291,0.029,0.0,False,False
real_gpt56sol_med_50,run_014,run_044,0.236,0.967,0.014,1.0,True,True
real_gpt56sol_med_50,run_014,run_045,0.112,0.355,0.007,1.0,True,True
real_gpt56sol_med_50,run_014,run_046,0.084,0.272,0.03,0.0,True,True
real_gpt56sol_med_50,run_014,run_047,0.086,0.851,0.181,1.0,True,True
real_gpt56sol_med_50,run_014,run_048,0.085,0.498,0.03,1.0,True,True
real_gpt56sol_med_50,run_014,run_049,0.148,0.347,0.049,0.0,True,True
real_gpt56sol_med_50,run_014,run_050,0.074,1.0,0.271,1.0,True,True
real_gpt56sol_med_50,run_015,run_016,0.177,0.043,0.012,1.0,False,False
real_gpt56sol_med_50,run_015,run_017,0.182,0.365,0.018,0.0,False,True
real_gpt56sol_med_50,run_015,run_018,0.102,0.308,0.149,0.0,False,True
real_gpt56sol_med_50,run_015,run_019,0.1,0.414,0.033,1.0,False,True
real_gpt56sol_med_50,run_015,run_020,0.154,0.453,0.065,1.0,False,True
real_gpt56sol_med_50,run_015,run_021,0.196,0.365,0.012,0.0,False,True
real_gpt56sol_med_50,run_015,run_022,0.143,0.506,0.417,1.0,False,False
real_gpt56sol_med_50,run_015,run_023,0.151,0.336,0.059,0.0,False,True
real_gpt56sol_med_50,run_015,run_024,0.136,0.131,0.052,1.0,False,True
real_gpt56sol_med_50,run_015,run_025,0.115,0.231,0.085,1.0,False,True
real_gpt56sol_med_50,run_015,run_026,0.146,0.376,0.14,1.0,False,True
real_gpt56sol_med_50,run_015,run_027,0.112,0.348,0.265,1.0,False,False
real_gpt56sol_med_50,run_015,run_028,0.113,0.424,0.068,0.0,False,True
real_gpt56sol_med_50,run_015,run_029,0.151,0.173,0.06,1.0,False,True
real_gpt56sol_med_50,run_015,run_030,0.149,0.355,0.075,0.0,False,True
real_gpt56sol_med_50,run_015,run_031,0.169,0.325,0.139,1.0,False,True
real_gpt56sol_med_50,run_015,run_032,0.121,0.158,0.034,1.0,False,True
real_gpt56sol_med_50,run_015,run_033,0.089,0.335,0.041,0.0,False,True
real_gpt56sol_med_50,run_015,run_034,0.137,0.217,0.079,1.0,False,True
real_gpt56sol_med_50,run_015,run_035,0.128,0.364,0.013,1.0,False,False
real_gpt56sol_med_50,run_015,run_036,0.118,0.494,0.058,1.0,False,True
real_gpt56sol_med_50,run_015,run_037,0.217,0.363,0.064,0.0,False,True
real_gpt56sol_med_50,run_015,run_038,0.1,0.51,0.023,1.0,False,True
real_gpt56sol_med_50,run_015,run_039,0.118,0.254,0.013,1.0,False,True
real_gpt56sol_med_50,run_015,run_040,0.27,0.689,0.24,1.0,False,True
real_gpt56sol_med_50,run_015,run_041,0.119,0.188,0.053,1.0,False,False
real_gpt56sol_med_50,run_015,run_042,0.122,0.366,0.017,0.0,False,True
real_gpt56sol_med_50,run_015,run_043,0.142,0.463,0.037,1.0,False,False
real_gpt56sol_med_50,run_015,run_044,0.092,0.336,0.036,0.0,False,True
real_gpt56sol_med_50,run_015,run_045,0.123,0.236,0.066,0.0,False,True
real_gpt56sol_med_50,run_015,run_046,0.132,0.464,0.076,1.0,False,True
real_gpt56sol_med_50,run_015,run_047,0.13,0.365,0.078,0.0,False,True
real_gpt56sol_med_50,run_015,run_048,0.152,0.076,0.089,0.0,False,True
real_gpt56sol_med_50,run_015,run_049,0.175,0.484,0.01,1.0,False,True
real_gpt56sol_med_50,run_015,run_050,0.128,0.301,0.023,0.0,False,True
real_gpt56sol_med_50,run_016,run_017,0.133,0.176,0.021,0.0,False,False
real_gpt56sol_med_50,run_016,run_018,0.165,0.223,0.163,0.0,False,False
real_gpt56sol_med_50,run_016,run_019,0.154,0.422,0.107,1.0,False,False
real_gpt56sol_med_50,run_016,run_020,0.286,0.4,0.109,1.0,False,False
real_gpt56sol_med_50,run_016,run_021,0.263,0.176,0.029,0.0,False,False
real_gpt56sol_med_50,run_016,run_022,0.121,0.416,0.088,1.0,False,True
real_gpt56sol_med_50,run_016,run_023,0.228,0.229,0.027,0.0,False,False
real_gpt56sol_med_50,run_016,run_024,0.186,0.157,0.038,1.0,False,False
real_gpt56sol_med_50,run_016,run_025,0.067,0.11,0.061,1.0,False,False
real_gpt56sol_med_50,run_016,run_026,0.131,0.287,0.073,1.0,False,False
real_gpt56sol_med_50,run_016,run_027,0.29,0.349,0.18,1.0,False,True
real_gpt56sol_med_50,run_016,run_028,0.13,0.136,0.009,0.0,False,False
real_gpt56sol_med_50,run_016,run_029,0.081,0.096,0.118,1.0,False,False
real_gpt56sol_med_50,run_016,run_030,0.181,0.256,0.033,0.0,False,False
real_gpt56sol_med_50,run_016,run_031,0.091,0.318,0.064,1.0,False,False
real_gpt56sol_med_50,run_016,run_032,0.081,0.105,0.03,1.0,False,False
real_gpt56sol_med_50,run_016,run_033,0.134,0.249,0.028,0.0,False,False
real_gpt56sol_med_50,run_016,run_034,0.219,0.049,0.1,1.0,False,False
real_gpt56sol_med_50,run_016,run_035,0.124,0.485,0.04,1.0,False,True
real_gpt56sol_med_50,run_016,run_036,0.091,0.53,0.015,1.0,False,False
real_gpt56sol_med_50,run_016,run_037,0.155,0.14,0.035,0.0,False,False
real_gpt56sol_med_50,run_016,run_038,0.125,0.439,0.211,1.0,False,False
real_gpt56sol_med_50,run_016,run_039,0.07,0.082,0.044,1.0,False,False
real_gpt56sol_med_50,run_016,run_040,0.113,0.354,0.085,1.0,False,False
real_gpt56sol_med_50,run_016,run_041,0.084,0.172,0.372,1.0,False,True
real_gpt56sol_med_50,run_016,run_042,0.198,0.227,0.186,0.0,False,False
real_gpt56sol_med_50,run_016,run_043,0.078,0.362,0.202,1.0,False,True
real_gpt56sol_med_50,run_016,run_044,0.146,0.229,0.078,0.0,False,False
real_gpt56sol_med_50,run_016,run_045,0.084,0.238,0.021,0.0,False,False
real_gpt56sol_med_50,run_016,run_046,0.084,0.411,0.034,1.0,False,False
real_gpt56sol_med_50,run_016,run_047,0.118,0.176,0.042,0.0,False,False
real_gpt56sol_med_50,run_016,run_048,0.102,0.091,0.037,0.0,False,False
real_gpt56sol_med_50,run_016,run_049,0.211,0.307,0.176,1.0,False,False
real_gpt56sol_med_50,run_016,run_050,0.122,0.234,0.202,0.0,False,False
real_gpt56sol_med_50,run_017,run_018,0.183,0.763,0.137,1.0,True,True
real_gpt56sol_med_50,run_017,run_019,0.177,0.367,0.019,0.0,True,True
real_gpt56sol_med_50,run_017,run_020,0.185,0.292,0.066,0.0,False,True
real_gpt56sol_med_50,run_017,run_021,0.145,1.0,0.039,1.0,True,True
real_gpt56sol_med_50,run_017,run_022,0.139,0.16,0.058,0.0,False,False
real_gpt56sol_med_50,run_017,run_023,0.128,0.887,0.135,1.0,True,True
real_gpt56sol_med_50,run_017,run_024,0.21,0.08,0.109,0.0,False,True
real_gpt56sol_med_50,run_017,run_025,0.128,0.133,0.033,0.0,False,True
